Article ID,Article Title,User Name,Resolve?,Include,Location of interest,Less interest,Primary data?,Dataset already extracted?,User Note,Title,Journal,Authors
90074959,Arsenic concentration and bioavailability in soils as a function of soil properties: A Florida case study,taniamaxwell7,,FALSE,,USA,FALSE,,,Arsenic concentration and bioavailability in soils as a function of soil properties: A Florida case study,,"Sarkar, D.; Datta, R."
90074960,System-Specific Complex Interactions Shape Soil Organic Carbon Distribution in Coastal Salt Marshes,taniamaxwell7,,FALSE,, China,TRUE,,,System-Specific Complex Interactions Shape Soil Organic Carbon Distribution in Coastal Salt Marshes,,"Yang, Dan; Miao, Xin-Yu; Wang, Bo; Jiang, Ren-Ping; Wen, Teng; Liu, Mao-Song; Huang, Cheng; Xu, Chi"
90074961,Is ecosystem size more important than locality in determining the environmental characteristics of temporary ponds?,taniamaxwell7,,FALSE, Europe,,FALSE,,,Is ecosystem size more important than locality in determining the environmental characteristics of temporary ponds?,,"Ballon, Cecilia; Avila, Nuria; Boix, Dani; Lopez-Flores, Rocio; Romo, Susana; Sala, Jordi; Quintana, Xavier D.; Gascon, Stephanie"
90074962,Alkalinity Production Coupled to Pyrite Formation Represents an Unaccounted Blue Carbon Sink,taniamaxwell7,,FALSE,, Australia,FALSE,,,Alkalinity Production Coupled to Pyrite Formation Represents an Unaccounted Blue Carbon Sink,,"Reithmaier, Gloria M. S.; Johnston, Scott G.; Junginger, Tobias; Goddard, Madeline M.; Sanders, Christian J.; Hutley, Lindsay B.; Ho, David T.; Maher, Damien T."
90074963,"ANOMALOUS ACCUMULATION OF ACID-VOLATILE SULFIDES (AVS) IN A COASTAL MARINE SEDIMENT, SAGUENAY FJORD, CANADA",taniamaxwell7,,FALSE,North America,,FALSE,,,"ANOMALOUS ACCUMULATION OF ACID-VOLATILE SULFIDES (AVS) IN A COASTAL MARINE SEDIMENT, SAGUENAY FJORD, CANADA",,"GAGNON, C; MUCCI, A; PELLETIER, E"
90074964,The bioaccumulation of polynuclear aromatic hydrocarbons by benthic invertebrates in an intertidal marsh,taniamaxwell7,,FALSE,,USA,FALSE,,,The bioaccumulation of polynuclear aromatic hydrocarbons by benthic invertebrates in an intertidal marsh,,"Maruya, K.A.; Risebrough, R.W.; Horne, A.J."
90074965,Spatially-temporal organization salty marsh to White sea,taniamaxwell7,,TRUE, Asia,,FALSE,,,Spatially-temporal organization salty marsh to White sea,,"Burkovsky, I. V.; Stolyarov, A. P."
90074966,DIVERSITY OF THE SALT-MARSH PLANT-COMMUNITIES IN THE WESTERN MEDITERRANEAN REGION OF EGYPT,taniamaxwell7,,TRUE, Africa/Middle East,,FALSE,,,DIVERSITY OF THE SALT-MARSH PLANT-COMMUNITIES IN THE WESTERN MEDITERRANEAN REGION OF EGYPT,,"SHALTOUT, K; ELGHAREEB, R"
90074967,Microbial activity promoted with organic carbon accumulation in macroaggregates of paddy soils under long-term rice cultivation,taniamaxwell7,,FALSE,, China,FALSE,,,Microbial activity promoted with organic carbon accumulation in macroaggregates of paddy soils under long-term rice cultivation,,"Liu, Yalong; Wang, Ping; Ding, Yuanjun; Lu, Haifei; Li, Lianqing; Cheng, Kun; Zheng, Jufeng; Filley, Timothy; Zhang, Xuhui; Zheng, Jinwei; Pan, Genxing"
90074968,"HABITATS AND TIDAL ACCESSIBILITY OF THE MARINE FOODS OF DABBLING DUCKS AND BRANT IN BOUNDARY BAY, BRITISH-COLUMBIA",taniamaxwell7,,TRUE,North America,,FALSE,,,"HABITATS AND TIDAL ACCESSIBILITY OF THE MARINE FOODS OF DABBLING DUCKS AND BRANT IN BOUNDARY BAY, BRITISH-COLUMBIA",,"Baldwin, J.R.; Lovvorn, J.R."
90074969,"Composition of the Water-Soluble Soil Fraction on the Barents Sea Coast: Organic Carbon and Nitrogen, Low-Molecular Weight Components",taniamaxwell7,,TRUE, Asia,,FALSE,,,"Composition of the Water-Soluble Soil Fraction on the Barents Sea Coast: Organic Carbon and Nitrogen, Low-Molecular Weight Components",,"Shamrikova, E., V; Kubik, O. S.; Deneva, S., V; Punegov, V. V."
90074970,"Distribution of biologic, anthropogenic, and volcanic constituents as a proxy for sediment transport in the San Francisco Bay Coastal System",taniamaxwell7,,FALSE,,USA,FALSE,,,"Distribution of biologic, anthropogenic, and volcanic constituents as a proxy for sediment transport in the San Francisco Bay Coastal System",,"McGann, Mary; Erikson, Li; Wan, Elmira; Powell, Charles, II; Maddocks, Rosalie F."
90074971,Microstructural strength of tidal soils - a rheometric approach to develop pedotransfer functions,taniamaxwell7,,FALSE, Europe,,FALSE,,,Microstructural strength of tidal soils - a rheometric approach to develop pedotransfer functions,,"Stoppe, Nina; Horn, Rainer"
90074972,Evaluating the influence of selected acid pre-treatment methods on C/N and δ13C of temperate inter-tidal sediments for relative sea level reconstruction,taniamaxwell7,,FALSE, Europe (rare),,FALSE,,article not accessible,Evaluating the influence of selected acid pre-treatment methods on C/N and δ13C of temperate inter-tidal sediments for relative sea level reconstruction,,"Craven, K.F.; Edwards, R.J.; Goodhue, R.; Rocha, C."
90074973,Use of seagrass wrack in restoring disturbed Australian saltmarshes,taniamaxwell7,,FALSE,, Australia,FALSE,,,Use of seagrass wrack in restoring disturbed Australian saltmarshes,,"Chapman, M. G.; Roberts, D. E."
90074974,Characteristics of soil organic carbon and its isotopic compositions,taniamaxwell7,,FALSE,, China,TRUE,,,Characteristics of soil organic carbon and its isotopic compositions,,Chen Qing-qiang; Shen Cheng-de; Sun Yan-min; Yi Wej-Xi; Xing Chang-Ping
90074975,Between-habitat differences in burrow characteristics and trophic modes in the southwestern Atlantic burrowing crab Chasmagnathus granulata,taniamaxwell7,,FALSE,,,FALSE,,no data in paper,Between-habitat differences in burrow characteristics and trophic modes in the southwestern Atlantic burrowing crab Chasmagnathus granulata,,"Iribarne, O.; Bortolus, A.; Botto, F."
90074976,Environmental drivers affecting the bacterial community of intertidal sediments in the Yellow Sea,taniamaxwell7,,FALSE,, China,FALSE,,,Environmental drivers affecting the bacterial community of intertidal sediments in the Yellow Sea,,"Lee, Hanbyul; Heo, Young Mok; Kwon, Sun Lul; Yoo, Yeonjae; Kim, Dongjun; Lee, Jongmin; Kwon, Bong-Oh; Khim, Jong Seong; Kim, Jae-Jin"
90074977,"Benthic macrofaunal communities of three sites in San Francisco Bay invaded by hybrid Spartina, with comparison to uninvaded habitats",taniamaxwell7,,FALSE,,USA,FALSE,,,"Benthic macrofaunal communities of three sites in San Francisco Bay invaded by hybrid Spartina, with comparison to uninvaded habitats",,"Neira, C.; Levin, L.A.; Grosholz, E.D."
90074978,"EFFECTS OF PLANTS ON THE ACCUMULATION OF ZN, PB, CU AND CD IN SEDIMENTS OF THE TAGUS ESTUARY SALT MARSHES, PORTUGAL",taniamaxwell7,,FALSE, Europe,,FALSE,,,"EFFECTS OF PLANTS ON THE ACCUMULATION OF ZN, PB, CU AND CD IN SEDIMENTS OF THE TAGUS ESTUARY SALT MARSHES, PORTUGAL",,"Caçador, I.; Vale, C.; Catarino, F."
90074979,Level and Degradation of Deepwater Horizon Spilled Oil in Coastal Marsh Sediments and Pore-Water,taniamaxwell7,,FALSE,,USA,FALSE,,,Level and Degradation of Deepwater Horizon Spilled Oil in Coastal Marsh Sediments and Pore-Water,,"Natter, Michael; Keevan, Jeff; Wang, Yang; Keimowitz, Alison R.; Okeke, Benedict C.; Son, Ahjeong; Lee, Ming-Kuo"
90074980,Wetland Soil Co-2 Efflux Along a Latitudinal Gradient of Spatial and Temporal Complexity,taniamaxwell7,,FALSE,,USA,FALSE,,,Wetland Soil Co-2 Efflux Along a Latitudinal Gradient of Spatial and Temporal Complexity,,"Simpson, L. T.; Osborne, T. Z.; Feller, I. C."
90074981,"Impacts of Spartina alterniflora invasion on soil organic carbon and nitrogen pools sizes, stability, and turnover in a coastal salt marsh of eastern China",taniamaxwell7,,FALSE,, China,TRUE,,,"Impacts of Spartina alterniflora invasion on soil organic carbon and nitrogen pools sizes, stability, and turnover in a coastal salt marsh of eastern China",,"Yang, Wen; An, Shuqing; Zhao, Hui; Xu, Lingqian; Qiao, Yajun; Cheng, Xiaoli"
90074982,Compositions of sequestrated soil carbon in constructed wetlands of Taiwan,taniamaxwell7,,TRUE, Asia,,TRUE,,,Compositions of sequestrated soil carbon in constructed wetlands of Taiwan,,"Shiau, Yo-Jin; Chen, Yun-An; You, Chong-Ren; Lai, Yi-Chieh; Lee, Mengshan"
90074983,"SEASONAL-CHANGES IN EPIPELIC DIATOMS ALONG AN INTERTIDAL SHORE, BERROW FLATS, SOMERSET",taniamaxwell7,,FALSE,, UK,FALSE,,,"SEASONAL-CHANGES IN EPIPELIC DIATOMS ALONG AN INTERTIDAL SHORE, BERROW FLATS, SOMERSET",,"OPPENHEIM, DR"
90074984,Effects of Spartina Wrack on Surface-Active Arthropod Assemblage Under Different Environmental Contexts in Southwest Atlantic Salt Marshes,taniamaxwell7,,TRUE, Central/South America,,FALSE,,,Effects of Spartina Wrack on Surface-Active Arthropod Assemblage Under Different Environmental Contexts in Southwest Atlantic Salt Marshes,,"Montemayor, Diana I.; Canepuccia, Alejandro D.; Farina, Juan; Addino, Mariana; Valinas, Macarena; Iribarne, Oscar O."
90074985,"The use of sedimentary %C, %N, delta N-15, and Pb concentrations to assess historical changes in anthropogenic influence on Portuguese estuaries",taniamaxwell7,,FALSE, Europe,,FALSE,,,"The use of sedimentary %C, %N, delta N-15, and Pb concentrations to assess historical changes in anthropogenic influence on Portuguese estuaries",,"Castro, Paula; Valiela, Ivan; Freitas, Helena"
90074986,Consequences of short-term C-4 plant Spartina alterniflora invasions for soil organic carbon dynamics in a coastal wetland of Eastern China,taniamaxwell7,,FALSE,, China,FALSE,,,Consequences of short-term C-4 plant Spartina alterniflora invasions for soil organic carbon dynamics in a coastal wetland of Eastern China,,"Yang, Wen; Zhao, Hui; Chen, Xinglong; Yin, Shenglai; Cheng, Xiaoli; An, Shuqing"
90074987,Long-term rice cultivation stabilizes soil organic carbon and promotes soil microbial activity in a salt marsh derived soil chronosequence,taniamaxwell7,,FALSE,, China,FALSE,,,Long-term rice cultivation stabilizes soil organic carbon and promotes soil microbial activity in a salt marsh derived soil chronosequence,,"Wang, Ping; Liu, Yalong; Li, Lianqing; Cheng, Kun; Zheng, Jufeng; Zhang, Xuhui; Zheng, Jinwei; Joseph, Stephen; Pan, Genxing"
90074988,Variability of properties used as differentiating criteria in tidal marsh soils,taniamaxwell7,,FALSE,,USA,FALSE,,,Variability of properties used as differentiating criteria in tidal marsh soils,,"Hussein, A.H.; Rabenhorst, M.C."
90074989,Characterization of the salt marsh soils and visible-near-infrared spectroscopy along a chronosequence of Spartina alterniflora invasion in a coastal wetland of eastern China,taniamaxwell7,,FALSE,, China,FALSE,,,Characterization of the salt marsh soils and visible-near-infrared spectroscopy along a chronosequence of Spartina alterniflora invasion in a coastal wetland of eastern China,,"Yang, Ren-Min"
90074990,"Distribution and abundance of fiddler crabs Uca Leach (Crustacea, Decapoda, Ocypodidae) in Guaratuba Bay, Parana State, southern Brazil",taniamaxwell7,,TRUE, Central/South America,,FALSE,,,"Distribution and abundance of fiddler crabs Uca Leach (Crustacea, Decapoda, Ocypodidae) in Guaratuba Bay, Parana State, southern Brazil",,"Masunari, Setuko"
90074992,Marsh edge erosion and associated carbon dynamics in coastal Louisiana: A proxy for future wetland-dominated coastlines world-wide,taniamaxwell7,,FALSE,,USA,FALSE,,,Marsh edge erosion and associated carbon dynamics in coastal Louisiana: A proxy for future wetland-dominated coastlines world-wide,,"Sapkota, Yadav; White, John R."
90074994,Macrofaunal communities in the habitats of intertidal marshes along the salinity gradient of the Schelde estuary,taniamaxwell7,,FALSE, Europe,,FALSE,,,Macrofaunal communities in the habitats of intertidal marshes along the salinity gradient of the Schelde estuary,,"Hampel, Henrietta; Elliott, M.; Cattrijsse, A."
90074995,Effects of salinity and sediment features on two emergent macrophytes in a coastal environment of southern Brazil,taniamaxwell7,,TRUE, Central/South America,,FALSE,,,Effects of salinity and sediment features on two emergent macrophytes in a coastal environment of southern Brazil,,"Araujo De Oliveira, M.E.; Verdade, M.A.L.; Carvalho, B.D.A."
90074997,Biogeochemical functioning of grazed estuarine tidal marshes along a salinity gradient,taniamaxwell7,,FALSE,, UK,FALSE,,,Biogeochemical functioning of grazed estuarine tidal marshes along a salinity gradient,,"Dausse, Armel; Garbutt, Angus; Norman, Louiza; Papadimitriou, Stathys; Jones, Laurence M.; Robins, Peter E.; Thomas, David N."
90075000,Deciphering organic matter sources and ecological shifts in blue carbon ecosystems based on molecular fingerprinting,taniamaxwell7,,FALSE,, Australia,FALSE,,,Deciphering organic matter sources and ecological shifts in blue carbon ecosystems based on molecular fingerprinting,,"Kaal, Joeri; Martinez Cortizas, Antonio; Mateo, Miguel-Angel; Serrano, Oscar"
90075003,"EFFECT OF TIDAL DYNAMICS ON A PLANKTONIC COMMUNITY IN A COASTAL LAGOON OF BAJA-CALIFORNIA, MEXICO",taniamaxwell7,,TRUE, Central/South America,,FALSE,,,"EFFECT OF TIDAL DYNAMICS ON A PLANKTONIC COMMUNITY IN A COASTAL LAGOON OF BAJA-CALIFORNIA, MEXICO",,"MORALESZAMORANO, LA; CAJALMEDRANO, R; ORELLANACEPEDA, E; JIMENEZPEREZ, LC"
90075004,Ecological structure and function in a restored versus natural salt marsh,taniamaxwell7,,FALSE,,USA,FALSE,,,Ecological structure and function in a restored versus natural salt marsh,,"Rezek, Ryan J.; Lebreton, Benoit; Sterba-Boatwright, Blair; Pollack, Jennifer Beseres"
90075005,"ENERGY-FLOW IN THE KROMME ESTUARINE ECOSYSTEM, ST FRANCIS BAY, SOUTH-AFRICA",taniamaxwell7,,TRUE, Africa/Middle East,,FALSE,,,"ENERGY-FLOW IN THE KROMME ESTUARINE ECOSYSTEM, ST FRANCIS BAY, SOUTH-AFRICA",,"Heymans, J.J.; Baird, D."
90075006,Seasonal variation of extracellular enzymatic activity (EEA) and its influence on metal speciation in a polluted salt marsh,taniamaxwell7,,FALSE, Europe,,FALSE,,,Seasonal variation of extracellular enzymatic activity (EEA) and its influence on metal speciation in a polluted salt marsh,,"Duarte, Bernardo; Reboreda, Rosa; Cacador, Isabel"
90075007,HURRICANE KATRINA SEDIMENT SLOWED ELEVATION LOSS IN SUBSIDING BRACKISH MARSHES OF THE MISSISSIPPI RIVER DELTA,taniamaxwell7,,FALSE,,USA,FALSE,,,HURRICANE KATRINA SEDIMENT SLOWED ELEVATION LOSS IN SUBSIDING BRACKISH MARSHES OF THE MISSISSIPPI RIVER DELTA,,"McKee, Karen L.; Cherry, Julia A."
90075008,Does invasion of Spartina alterniflora alter microhabitats and benthic communities of salt marshes in Yangtze River estuary?,taniamaxwell7,,FALSE,, China,FALSE,,,Does invasion of Spartina alterniflora alter microhabitats and benthic communities of salt marshes in Yangtze River estuary?,,"Quan, Weimin; Zhang, Heng; Wu, Zuli; Jin, Shaofei; Tang, Fenghua; Dong, Jianbo"
90075009,"Collection, Analysis, and Age-Dating of Sediment Cores from Salt Marshes, Rhode Island, 2016",taniamaxwell7,,FALSE,,USA,FALSE,,,"Collection, Analysis, and Age-Dating of Sediment Cores from Salt Marshes, Rhode Island, 2016",,"O'Keefe Suttles, Jennifer A; Eagle, Meagan J; Mann, Adrian C; Moseman-Valtierra, Serena; Pratt, Sara; Kroeger, Kevin D"
90075010,"Seagrass, mangrove and saltmarsh sedimentary carbon stocks in an urban estuary; Coffs Harbour, Australia",taniamaxwell7,,FALSE,, Australia,TRUE,,,"Seagrass, mangrove and saltmarsh sedimentary carbon stocks in an urban estuary; Coffs Harbour, Australia",,"Brown, Dylan R.; Conrad, Stephen; Akkerman, Kate; Fairfax, Stacy; Fredericks, Jade; Hanrio, Eliot; Sanders, Luciana M.; Scott, Emma; Skillington, Anna; Tucker, James; van Santen, Michelle L.; Sanders, Christian J."
90075011,"Nutrient Effects on Belowground Organic Matter in a Minerogenic Salt Marsh, North Inlet, SC",taniamaxwell7,,FALSE,,USA,FALSE,,,"Nutrient Effects on Belowground Organic Matter in a Minerogenic Salt Marsh, North Inlet, SC",,"Wigand, Cathleen; Davey, Earl; Johnson, Roxanne; Sundberg, Karen; Morris, James; Kenny, Paul; Smith, Erik; Holt, Matt"
90075012,"Effects of exotic Spartina alterniflora on vertical soil organic carbon distribution and storage amount in coastal salt marshes in Jiangsu, China",taniamaxwell7,,FALSE,, China,TRUE,,,"Effects of exotic Spartina alterniflora on vertical soil organic carbon distribution and storage amount in coastal salt marshes in Jiangsu, China",,"Liu, Jin-e; Han, Rui-Ming; Su, Hai-Rong; Wu, Ya-Ping; Zhang, Li-Min; Richardson, Curtis J.; Wang, Guo-Xiang"
90075013,Dynamics of carbon sequestration in a coastal wetland using radiocarbon measurements,taniamaxwell7,,FALSE,,USA,FALSE,,,Dynamics of carbon sequestration in a coastal wetland using radiocarbon measurements,,"Choi, Y.; Wang, Y."
90075014,Assessing functional equivalency of nekton habitat in enhanced habitats: Comparison of terraced and unterraced marsh ponds,taniamaxwell7,,FALSE,,USA,FALSE,,,Assessing functional equivalency of nekton habitat in enhanced habitats: Comparison of terraced and unterraced marsh ponds,,"La Peyre, Megan K.; Gossman, Bryan; Nyman, John A."
90075015,"A first approach to study the mobility and behavior of lead in hypersaline salt marsh sediments: Diffusive and advective fluxes, geochemical partitioning and Pb isotopes",taniamaxwell7,,TRUE, Central/South America,,FALSE,,,"A first approach to study the mobility and behavior of lead in hypersaline salt marsh sediments: Diffusive and advective fluxes, geochemical partitioning and Pb isotopes",,"Soto-Jimenez, M. F.; Paez-Osuna, F."
